#OTU ID	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00052	Otu00053	Otu00054	Otu00055	Otu00056	Otu00057	Otu00058	Otu00059	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00068	Otu00069	Otu00070	Otu00072	Otu00073	Otu00074	Otu00075	Otu00077	Otu00078	Otu00079	Otu00080	Otu00081	Otu00082	Otu00083	Otu00084	Otu00085	Otu00086	Otu00087	Otu00089	Otu00090	Otu00091	Otu00092	Otu00093	Otu00094	Otu00095	Otu00096	Otu00097	Otu00098	Otu00099	Otu00100	Otu00101	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00107	Otu00108	Otu00109	Otu00110	Otu00111	Otu00112	Otu00113	Otu00114	Otu00115	Otu00116	Otu00117	Otu00118	Otu00119	Otu00120	Otu00121	Otu00122	Otu00123	Otu00124	Otu00126	Otu00127	Otu00128	Otu00130	Otu00132	Otu00133	Otu00134	Otu00135
Otu00038	-4.4563	-4.7592	-7.2399	-2.3038	-4.0100	-1.2959	-4.3694	-4.1685	-4.3007	-3.4840	-2.2917	-3.4839	-3.6032	1.3919	-1.8069	-4.2083	-0.7072	-5.3351	2.1144	-4.1199	2.4634	-3.6860	2.1603	-2.1267	2.3809	-0.0448	2.0867	2.0960	2.3080	2.3611	-1.8181	-1.8284	2.3634	2.1630	3.6483	-3.1697	-1.4159	2.0786	2.2108	2.0128	-3.4204	1.7767	2.2661	2.1594	2.0151	2.1379	2.1071	1.7700	2.0333	2.0375	1.8416	-3.7530	-3.6271	1.7631	-1.7577	2.0459	-3.8508	-3.3425	1.9782	1.8731	-2.4234	1.9472	1.9770	1.8710	1.6598	1.8040	1.7044	1.8359	-3.9371	1.7759	1.7933	-3.5620	-3.6136	1.6928	1.8511	-1.8659	1.6515	0.8793	1.6417	-1.9770	1.6207	1.5616	1.4489	1.4890	1.7786	1.7180	1.4857	-3.5271	1.3921	-3.3590	-3.6197	1.5286	1.4887	1.5205	1.5647	1.6433	1.4519	1.4867	1.3966	1.7226	1.4847	-3.4547	1.3206	1.4451	1.4115	1.4996	1.3332	-3.3587	1.5467	1.4500	1.3555	-3.2583	1.4885	1.2286	1.2358	1.4547	1.3729	1.4221	1.5289	1.2930	1.2254	1.2746	1.3302	1.4890
Otu00039	17.9338	-0.3391	10.9051	7.3716	14.9305	1.3467	0.9719	0.3034	0.5384	13.5905	1.5047	12.6975	13.0030	-2.9177	2.8490	0.5340	4.8666	5.2390	-4.5376	0.4544	-3.7187	11.9530	-3.6282	6.0858	-3.0386	-0.9456	-3.3395	-2.9845	-3.2736	-3.1058	3.7305	3.3514	-3.0995	-2.8872	-3.1697	12.1406	2.2245	-3.2211	-3.2027	-2.9728	11.0284	-2.8073	-3.0564	-3.0126	-2.4881	-2.8833	-2.8400	-2.8659	-2.6333	-2.7888	-2.6069	1.1317	1.1552	-2.9928	3.4359	-2.7310	1.0920	0.7779	-2.6218	-2.5732	4.8087	-2.5252	-2.6894	-2.3783	-2.5347	-2.9276	-2.3058	-2.3523	1.1162	-2.5364	-2.4494	10.4861	1.5551	-2.4683	-2.6963	1.4651	-2.4202	-2.4772	-1.9540	-1.2330	-2.4519	-2.1990	-2.3038	-2.1154	-2.2948	-2.0108	-2.1510	1.4598	-1.9303	1.2643	1.4958	-2.3032	-2.0760	-2.1458	-1.9692	-1.8671	-1.9781	-1.7737	-2.0810	-2.0119	-2.4059	9.3775	-1.8306	-1.8085	-1.8390	-1.9704	-2.2699	9.8648	-2.1600	-1.9438	-1.6519	9.9104	-1.7749	-1.5211	-1.7132	-1.7795	-1.8924	-1.5693	-1.9730	-1.9265	-1.7647	-1.5324	-1.7876	-2.1906
Otu00040	2.6600	3.0624	0.6360	7.8802	2.6982	13.0052	0.8783	0.7906	0.8081	2.7071	10.9293	1.9978	2.4787	8.4174	12.0575	1.1250	5.9021	0.6421	-1.8977	0.6816	-2.4731	2.8553	-2.6405	9.3876	-2.5873	7.8820	-2.3121	-2.5713	-1.6050	-2.0569	1.6177	1.7208	-2.2519	-2.6322	-1.4159	2.2245	10.4177	-2.2214	-1.6105	-2.1300	2.4082	-2.5767	-2.4080	-2.2620	-2.5821	-1.9486	-2.1831	-2.1531	-2.3102	-1.2323	-1.4643	0.8791	1.1574	-2.3821	1.4766	-2.3202	0.7015	0.8533	-2.3151	-1.8617	9.4309	-2.2150	-2.0759	-1.7468	-1.9638	-1.2413	-2.2696	-2.1487	1.1351	-1.8355	-1.6603	2.8904	0.8645	-2.2003	-1.3762	9.4043	-1.8401	-1.7982	-1.5928	-1.5296	-1.7546	-1.8089	-1.2445	-1.8581	-2.1072	-1.9331	-2.0523	1.2221	-1.6014	0.6750	0.8143	-1.9534	-1.4745	-1.5090	-1.5702	-1.8146	-1.5827	-1.3490	-1.5403	-1.3553	-1.3979	2.6403	-1.5978	-1.4527	-1.4983	-1.4691	-2.0841	3.2275	-1.2481	-1.6526	-1.2690	4.1256	-1.7652	-1.4262	-1.8633	-1.2721	-1.5653	-1.4479	-1.6295	-1.5099	-1.3992	-1.0528	-1.5781	-1.8823
Otu00041	-4.8534	-4.3882	-5.9869	-2.6855	-3.9528	-2.2539	-3.7051	-3.7665	-3.6585	-3.7475	-3.1537	-3.2439	-3.6720	0.5216	-2.9148	-3.4903	-1.1703	-4.4657	2.3438	-3.5042	2.4885	-3.5374	2.0693	-2.5427	2.2623	-0.4636	2.0683	2.0006	2.2067	2.3187	-1.7889	-1.7521	2.2432	2.1108	2.0786	-3.2211	-2.2214	3.0482	1.7255	1.9126	-3.3411	1.6743	2.1384	2.0066	1.9133	1.8419	1.9675	1.8748	1.8170	1.6858	1.8487	-3.2200	-3.0928	1.8927	-1.7689	2.0072	-3.1294	-3.0517	1.8342	1.8109	-3.1137	1.9285	1.9398	1.8523	1.6082	1.5896	1.6357	1.9366	-3.2018	1.7827	1.7823	-3.3992	-3.1908	1.5333	1.4067	-2.2433	1.5696	1.0951	1.4482	-1.4283	1.5102	1.5749	1.8161	1.5632	1.7670	1.4380	1.3852	-3.0205	1.3658	-3.0161	-3.1921	1.5097	1.3493	1.4877	1.6507	1.6472	1.4525	1.3882	1.3816	1.4942	1.3853	-3.2681	1.3290	1.3049	1.4545	1.3294	1.3229	-3.1384	1.3604	1.3688	1.3012	-3.5372	1.4831	1.2477	1.2329	1.3731	1.2778	1.1936	1.3653	1.1272	1.1224	1.3257	1.2784	1.4745
Otu00042	-4.7281	-3.4490	-5.7640	-2.6741	-3.9002	-1.7669	-3.0648	-2.7654	-2.9720	-3.7167	-2.1426	-3.3981	-3.6792	0.6252	-1.9972	-3.0150	-1.3067	-4.0750	1.8140	-2.7818	2.0296	-3.5086	1.9400	-2.3440	2.1299	-0.3375	1.6639	1.8282	1.8815	1.9575	-1.6616	-1.6923	2.1591	1.9601	2.2108	-3.2027	-1.6105	1.7255	2.6846	1.6929	-3.1731	1.5570	1.9539	1.8574	1.8457	1.9368	1.7534	1.6148	1.7645	1.5766	1.6782	-2.6544	-2.6421	1.7998	-1.6380	1.8269	-2.6946	-2.3420	1.7297	1.7269	-2.7681	1.7302	1.6892	1.7051	1.4802	1.3873	1.5906	1.5541	-2.8973	1.4180	1.4582	-3.2295	-2.5981	1.3855	1.6283	-1.7136	1.4057	0.9937	1.2954	-0.8916	1.5863	1.3936	1.1994	1.3363	1.5310	1.3341	1.2066	-2.6084	1.3543	-2.7556	-2.5913	1.3898	1.3688	1.2423	1.3786	1.3254	1.3904	1.2308	1.2874	1.3359	1.2578	-2.9880	1.2576	1.1621	1.2458	1.3862	1.1323	-3.0530	1.1628	1.1215	1.1503	-3.3445	1.2446	1.0645	1.0314	1.1798	1.0948	1.0230	1.2779	1.1090	1.1167	1.0410	1.1723	1.4321
Otu00043	-3.9514	-4.5273	-5.3698	-2.8091	-3.6170	-2.3266	-3.4403	-3.6283	-3.8060	-3.2234	-3.0191	-2.9415	-3.3385	0.1164	-2.8604	-3.4483	-1.3097	-4.0350	2.0236	-3.1145	2.4382	-2.9613	2.2091	-2.8421	2.3283	-1.0148	1.9452	1.8959	1.9962	2.1378	-1.6555	-1.6713	2.1592	2.0355	2.0128	-2.9728	-2.1300	1.9126	1.6929	2.8226	-2.7988	1.6102	1.9475	1.9992	1.8077	1.9440	1.8927	1.7457	1.8083	1.5077	1.7895	-3.0192	-3.0203	1.7418	-1.6353	1.9354	-2.9882	-3.0589	1.7938	1.7025	-3.2731	1.9621	1.8672	1.8208	1.6242	1.6623	1.5113	1.7593	-3.1462	1.8566	1.6416	-3.2394	-2.9354	1.4806	1.4569	-2.3246	1.4950	0.9620	1.5433	-1.2884	1.5507	1.4067	1.4268	1.4099	1.6256	1.4835	1.4471	-3.0059	1.5056	-2.8820	-3.0241	1.4553	1.4209	1.4108	1.3515	1.5808	1.4684	1.4355	1.3634	1.5106	1.3380	-2.9754	1.2161	1.3818	1.2917	1.5038	1.2530	-3.0009	1.3916	1.3116	1.3893	-3.2961	1.4853	1.2172	1.1687	1.3016	1.3181	1.1326	1.2149	1.2355	1.1457	1.0886	1.2112	1.3364
Otu00044	17.7465	0.4176	11.0911	7.5630	14.8007	1.4350	0.8563	0.6758	0.5508	13.5061	1.9858	12.5103	13.0601	-2.2213	3.2211	1.1433	4.8694	5.5790	-4.5890	1.2078	-3.8849	11.9476	-3.8329	6.2053	-3.2210	-0.8396	-3.6672	-3.1622	-3.1835	-3.3400	3.7857	3.4094	-3.1075	-3.1711	-3.4204	11.0284	2.4082	-3.3411	-3.1731	-2.7988	12.1055	-2.9563	-2.9169	-3.1767	-2.7854	-2.9278	-3.0552	-2.7032	-2.8179	-2.6559	-2.5243	1.6052	1.4479	-2.9264	3.5509	-2.7899	1.0907	1.0695	-2.5694	-2.6076	4.9713	-2.8516	-2.5939	-2.7035	-2.7106	-3.0499	-2.3277	-2.5719	1.2880	-2.5059	-2.5203	10.5219	1.4241	-2.3286	-2.7211	1.7929	-2.2672	-2.5323	-2.0546	-1.3569	-2.6394	-2.5229	-2.4342	-2.1080	-2.3510	-1.9398	-2.1568	1.5519	-2.2246	1.0821	1.7283	-2.2338	-2.4092	-2.2605	-2.1830	-2.2016	-2.0501	-2.0695	-2.2355	-2.1119	-2.3468	9.4151	-2.0494	-1.7461	-1.9685	-1.9130	-2.0958	9.9230	-2.2405	-1.9196	-1.5639	9.9578	-1.8936	-1.7583	-2.0268	-1.7476	-1.8741	-1.5360	-2.0346	-1.9581	-1.8627	-1.6459	-1.8069	-2.1436
Otu00045	-3.6767	-3.3192	-4.4590	-2.9315	-3.5683	-2.8692	-2.7180	-2.7153	-2.4303	-3.3087	-3.0708	-2.9349	-3.1984	-0.6113	-3.1935	-2.5311	-1.6386	-3.2460	2.0263	-2.1617	2.1860	-3.0445	2.1697	-3.0994	1.9244	-1.1218	1.8408	1.8538	1.8504	1.8580	-1.5843	-1.5565	2.0390	1.7994	1.7767	-2.8073	-2.5767	1.6743	1.5570	1.6102	-2.9563	2.4112	1.7404	1.8847	1.6903	1.6670	1.8533	1.6801	1.5659	1.4609	1.6120	-2.4337	-2.3563	1.8801	-1.5481	1.6596	-2.3263	-2.2452	1.6579	1.5253	-3.0885	1.6738	1.5868	1.5602	1.4047	1.4025	1.4133	1.5490	-2.4773	1.4937	1.3264	-2.6854	-2.5645	1.4190	1.2528	-2.4392	1.4410	0.9625	1.3198	-0.7331	1.3960	1.3414	1.2797	1.2961	1.5583	1.4358	1.3948	-2.3159	1.1792	-2.0779	-2.2926	1.2714	1.3044	1.2625	1.3325	1.3159	1.2604	1.2674	1.1085	1.3106	1.2394	-2.8399	1.1763	1.2176	1.2232	1.2156	1.2202	-2.8901	1.1593	1.1098	1.2149	-3.2064	1.2990	1.1149	1.1048	1.0676	1.2228	1.1721	1.1938	1.0416	0.9767	1.0374	1.2603	1.2301
Otu00046	-3.7278	-4.9395	-5.7342	-2.9016	-3.4543	-2.9203	-3.8836	-4.0089	-3.8561	-3.3926	-3.3262	-2.6814	-3.1342	-0.1868	-3.1180	-3.6118	-1.3758	-4.5475	2.1851	-3.5372	2.3620	-2.9447	2.1320	-2.7538	2.3600	-1.0408	1.9897	2.1203	2.1042	2.2500	-1.7681	-1.7578	2.2957	2.1838	2.2661	-3.0564	-2.4080	2.1384	1.9539	1.9475	-2.9169	1.7404	3.2223	2.2081	1.9435	2.0886	2.1067	1.8096	1.9182	1.7595	1.8944	-3.4213	-3.3712	1.9489	-1.7236	2.0495	-3.2820	-3.0619	1.9225	1.9222	-3.4775	1.9417	1.7575	1.8484	1.8035	1.7024	1.7642	1.8017	-3.5416	1.8352	1.7521	-3.0369	-3.1871	1.7360	1.4634	-2.5389	1.5955	1.0246	1.4795	-1.3040	1.6132	1.6148	1.6282	1.4945	1.6959	1.6287	1.5385	-3.3448	1.5416	-2.9163	-3.1787	1.5175	1.4157	1.5374	1.6286	1.6601	1.5541	1.4837	1.4094	1.5804	1.4312	-2.8018	1.4380	1.4130	1.4238	1.4768	1.2858	-2.8729	1.4264	1.3345	1.1392	-3.1716	1.5780	1.2239	1.2987	1.2680	1.4171	1.3406	1.3648	1.3590	1.1955	1.2956	1.2472	1.5135
Otu00047	-4.1280	-4.9923	-5.8853	-2.8485	-3.7583	-2.3319	-3.9497	-3.9368	-3.5842	-3.3153	-3.3621	-2.9955	-3.3676	0.0994	-3.1854	-3.7802	-1.2939	-4.3460	2.3009	-3.3604	2.4970	-3.2285	2.2626	-2.7082	2.2652	-0.8235	1.9701	2.1464	2.0288	2.1894	-1.7136	-1.7530	2.2614	2.3654	2.1594	-3.0126	-2.2620	2.0066	1.8574	1.9992	-3.1767	1.8847	2.2081	3.1248	1.9768	1.9485	2.0839	1.9011	1.9968	1.7680	1.8118	-3.4021	-3.3885	1.9458	-1.7453	2.0101	-3.3274	-3.2666	1.9048	1.8556	-3.3287	1.9387	2.0096	1.8585	1.6982	1.8918	1.6580	1.9350	-3.4578	1.8342	1.8007	-3.2643	-3.4414	1.5279	1.4090	-2.4796	1.6206	0.9323	1.5202	-1.3884	1.5291	1.5744	1.5644	1.5475	1.6425	1.6396	1.4771	-3.1265	1.4110	-3.0048	-3.3349	1.6954	1.3514	1.3741	1.6226	1.6572	1.4213	1.4509	1.5856	1.5038	1.2756	-3.0319	1.4551	1.4836	1.3616	1.5486	1.3620	-3.1372	1.3394	1.4552	1.3052	-3.2924	1.5312	1.3433	1.3581	1.3484	1.3858	1.3326	1.4715	1.2141	1.3452	1.2998	1.2460	1.4820
Otu00048	-3.2250	-4.2347	-4.9016	-2.7398	-3.1809	-2.7410	-3.1534	-3.2175	-3.0653	-2.9834	-3.5264	-2.6826	-2.9709	-0.2522	-3.1701	-3.2444	-1.3838	-3.7561	2.0051	-3.1533	2.2553	-2.8699	1.9186	-2.7403	2.2067	-1.0309	1.9262	1.9452	1.9571	2.0169	-1.6451	-1.6498	2.2283	2.1694	2.0151	-2.4881	-2.5821	1.9133	1.8457	1.8077	-2.7854	1.6903	1.9435	1.9768	2.6791	1.8044	1.9054	1.7362	1.9688	1.4654	1.7344	-2.9019	-2.9815	1.8120	-1.6465	1.8023	-2.8505	-2.7634	1.7697	1.7057	-3.3705	1.8663	1.7815	1.6903	1.4480	1.6185	1.5957	1.5922	-3.0789	1.6051	1.5937	-2.9430	-2.7991	1.4853	1.2617	-2.8377	1.4794	0.9042	1.4297	-1.0763	1.5399	1.5107	1.4246	1.4430	1.5975	1.4217	1.3190	-2.8462	1.3291	-2.7090	-2.9174	1.4970	1.4413	1.4004	1.3859	1.4683	1.3655	1.2919	1.3193	1.3450	1.2824	-2.6930	1.2544	1.2545	1.3487	1.4130	1.1616	-2.7454	1.2707	1.2998	1.1256	-2.8015	1.4311	1.1370	1.2408	1.2534	1.2929	1.0908	1.2012	1.0179	1.0922	0.9990	1.0908	1.4095
Otu00049	-3.6946	-4.6975	-5.8923	-2.4185	-3.2672	-2.4028	-3.9763	-3.6549	-3.8540	-3.0073	-2.9527	-2.9892	-3.0111	0.1912	-2.7172	-3.6589	-1.0521	-4.4855	1.9572	-3.3532	2.3120	-3.0903	2.1680	-2.4808	2.1707	-0.6063	1.8817	1.9418	2.0279	2.0565	-1.6755	-1.6288	2.1291	2.1588	2.1379	-2.8833	-1.9486	1.8419	1.9368	1.9440	-2.9278	1.6670	2.0886	1.9485	1.8044	2.9189	1.9365	1.6837	1.8209	1.6680	1.7650	-3.5247	-3.1582	1.7551	-1.6212	1.9272	-3.3188	-2.9517	1.9389	1.6739	-2.9135	1.8099	1.8372	1.7524	1.4458	1.6319	1.4890	1.7073	-3.3753	1.6352	1.5056	-2.9410	-3.2121	1.4768	1.4695	-2.2657	1.5485	0.9466	1.4953	-1.3472	1.5734	1.3363	1.5388	1.4446	1.5569	1.3658	1.4743	-3.1789	1.3392	-2.8964	-3.2044	1.4756	1.2579	1.5468	1.5200	1.6495	1.4677	1.4846	1.2989	1.6056	1.2849	-2.7624	1.3538	1.2845	1.3366	1.4750	1.1486	-2.7565	1.3532	1.1806	1.1841	-3.1522	1.2937	1.2992	1.1087	1.2256	1.3208	1.2142	1.2286	1.2882	1.1218	1.2198	1.2389	1.2082
Otu00050	-3.7386	-4.6090	-5.4955	-2.7754	-3.7157	-2.2855	-3.6554	-3.4832	-3.5643	-3.2935	-3.2662	-2.8419	-3.3620	0.0263	-2.8427	-3.3879	-1.2274	-4.2351	2.0122	-3.2397	2.3197	-3.0957	2.0973	-2.9500	2.2276	-0.7305	1.9150	1.9733	2.0790	2.1214	-1.7041	-1.7246	2.2705	2.1683	2.1071	-2.8400	-2.1831	1.9675	1.7534	1.8927	-3.0552	1.8533	2.1067	2.0839	1.9054	1.9365	2.8247	1.8329	1.9204	1.5957	1.8706	-3.0966	-3.1028	1.9184	-1.7290	1.9494	-3.2195	-3.0458	1.9491	1.7501	-3.3553	1.8811	1.8486	1.6708	1.4731	1.5862	1.6132	1.6119	-3.1789	1.7244	1.6823	-3.0831	-3.2262	1.4717	1.4549	-2.5306	1.6329	1.0087	1.3762	-1.0766	1.5545	1.6579	1.5530	1.4650	1.7413	1.5030	1.4047	-3.0709	1.3231	-2.9725	-3.0461	1.3549	1.3529	1.3130	1.5453	1.5960	1.4849	1.3777	1.3499	1.4610	1.3103	-2.9477	1.4348	1.3815	1.3744	1.3758	1.2037	-2.9297	1.3051	1.2209	1.2111	-3.3175	1.3813	1.2184	1.2455	1.2469	1.2989	1.3903	1.3048	1.1478	1.2290	1.2115	1.3208	1.3310
Otu00052	-3.7536	-4.1765	-5.1114	-2.6222	-3.3380	-2.5855	-3.3128	-3.4416	-3.3477	-3.2786	-2.8451	-2.7917	-3.0759	-0.1471	-3.0747	-3.1961	-1.1797	-4.0025	2.1853	-3.1952	2.1994	-3.1968	1.9589	-2.8033	2.2394	-0.9431	1.8958	1.8768	1.9816	2.0231	-1.5712	-1.5730	1.9770	2.1053	1.7700	-2.8659	-2.1531	1.8748	1.6148	1.7457	-2.7032	1.6801	1.8096	1.9011	1.7362	1.6837	1.8329	2.8240	1.7497	1.4144	1.8370	-3.0158	-2.7561	1.7702	-1.5597	1.7939	-2.8679	-2.8069	1.7814	1.7408	-3.2536	1.7323	1.8321	1.7706	1.6679	1.4894	1.5141	1.6120	-3.0988	1.6214	1.5926	-2.9120	-2.9573	1.3844	1.3018	-2.6674	1.5027	1.0924	1.3698	-1.1495	1.5502	1.3402	1.4600	1.3570	1.4403	1.4297	1.3929	-2.8706	1.2397	-2.8565	-2.6445	1.3758	1.4800	1.2695	1.2745	1.3855	1.4448	1.2801	1.4066	1.3401	1.3097	-2.7001	1.3421	1.2138	1.2691	1.3413	1.1517	-2.8256	1.1892	1.3208	1.2513	-3.1213	1.3687	1.0956	1.0827	1.1450	1.2651	1.1941	1.2570	1.1557	1.2790	1.0570	1.0338	1.2912
Otu00053	-3.4069	-4.4643	-5.1301	-2.5280	-2.9303	-2.8147	-3.5513	-3.5918	-3.4521	-2.9123	-3.5394	-2.6821	-2.9492	0.0466	-3.2424	-3.4535	-1.1602	-3.9908	2.0103	-3.5852	2.2841	-3.0380	2.1121	-2.8458	2.0366	-0.8335	1.8354	1.9869	1.8827	2.0111	-1.6296	-1.6524	2.0748	2.0443	2.0333	-2.6333	-2.3102	1.8170	1.7645	1.8083	-2.8179	1.5659	1.9182	1.9968	1.9688	1.8209	1.9204	1.7497	2.9231	1.5876	1.8190	-2.9932	-3.1199	1.8707	-1.6343	1.9016	-3.0253	-3.0949	1.7425	1.7336	-3.2713	1.6990	1.8008	1.8053	1.4859	1.6851	1.6337	1.7046	-3.0790	1.5102	1.5412	-2.7560	-3.0406	1.4426	1.3721	-2.4341	1.5404	0.8903	1.3325	-1.1886	1.4005	1.4937	1.5605	1.3640	1.5788	1.4176	1.4917	-3.0110	1.3752	-2.7720	-3.1132	1.5902	1.4117	1.2637	1.4750	1.5078	1.3669	1.3551	1.3932	1.3594	1.2598	-2.5779	1.3957	1.3135	1.3674	1.3108	1.3863	-2.6830	1.2436	1.2513	1.0769	-3.1618	1.4229	1.0821	1.2855	1.1940	1.2105	1.2659	1.1401	1.0477	1.1268	1.1452	1.2398	1.4606
Otu00054	-3.6971	-3.9110	-5.3575	-2.0353	-3.3541	-1.4302	-3.2103	-2.9507	-3.1490	-2.8068	-2.1645	-2.8444	-2.7645	0.9280	-1.5169	-2.9286	-0.7560	-3.7673	1.7869	-2.8788	2.0624	-2.8237	1.8684	-2.0086	1.8433	-0.2326	1.5948	1.5549	1.7710	1.8462	-1.4399	-1.5308	1.7484	1.7910	2.0375	-2.7888	-1.2323	1.6858	1.5766	1.5077	-2.6559	1.4609	1.7595	1.7680	1.4654	1.6680	1.5957	1.4144	1.5876	2.3324	1.4039	-2.8376	-2.8082	1.5622	-1.4246	1.6181	-2.7892	-2.6909	1.4842	1.5245	-1.9983	1.4113	1.5753	1.4470	1.1453	1.2488	1.3424	1.5090	-2.7897	1.3930	1.2701	-2.7490	-2.6993	1.4037	1.5949	-0.9722	1.3111	0.6949	1.1770	-1.3478	1.2721	1.2075	1.2110	1.1507	1.2819	1.1483	1.3966	-2.4799	0.9954	-2.6155	-2.7207	1.1902	1.1940	1.3353	1.2323	1.2153	1.3289	1.1835	0.9625	1.1687	1.2005	-2.7610	1.0655	1.1313	1.0691	1.1890	1.3076	-2.4667	1.0663	1.2223	1.1061	-2.7469	1.1438	1.0671	1.0549	0.9316	1.1187	1.0189	1.0572	1.0162	1.0510	0.9045	1.0217	1.1539
Otu00055	-3.3921	-4.9380	-5.4808	-1.8091	-3.1349	-1.7140	-4.1128	-3.9374	-3.9695	-2.8311	-2.7482	-2.5566	-3.0215	0.6108	-1.9583	-3.8328	-0.6332	-4.4349	1.9908	-3.5902	2.1575	-2.8572	1.9132	-2.0141	2.1066	-0.0450	1.9817	1.8040	1.8228	2.1299	-1.6711	-1.5808	2.0618	1.9491	1.8416	-2.6069	-1.4643	1.8487	1.6782	1.7895	-2.5243	1.6120	1.8944	1.8118	1.7344	1.7650	1.8706	1.8370	1.8190	1.4039	2.6782	-3.3621	-3.3443	1.7495	-1.6073	1.9441	-3.4608	-3.4199	1.7873	1.7148	-2.5753	1.6243	1.7142	1.7516	1.4158	1.8685	1.5266	1.5030	-3.3104	1.6751	1.5596	-2.6284	-3.3942	1.3607	1.2553	-1.9276	1.5802	0.8408	1.2821	-1.5794	1.4074	1.4223	1.4229	1.4268	1.4972	1.4339	1.2998	-3.2372	1.4063	-3.1299	-3.2135	1.4293	1.2374	1.3071	1.4719	1.5508	1.3616	1.4787	1.2111	1.4123	1.4349	-2.5969	1.2613	1.2221	1.2265	1.4324	1.1453	-2.5160	1.1834	1.1585	1.2752	-2.6372	1.4025	1.1877	1.0810	1.1411	1.2482	1.1244	1.1626	1.0742	0.9998	1.1297	1.1341	1.2362
Otu00056	1.3392	15.7239	12.0472	-0.6364	1.4701	0.7895	13.2241	13.1612	13.0642	0.8423	4.0134	0.5528	1.2793	-2.6549	1.4311	11.7554	-2.6110	10.7893	-2.9639	11.5266	-3.7502	1.4531	-3.1438	0.1468	-3.5439	-0.6462	-2.7811	-3.1077	-3.8341	-3.6380	2.2871	2.5122	-3.5684	-3.4717	-3.7530	1.1317	0.8791	-3.2200	-2.6544	-3.0192	1.6052	-2.4337	-3.4213	-3.4021	-2.9019	-3.5247	-3.0966	-3.0158	-2.9932	-2.8376	-3.3621	11.2940	10.3004	-2.6488	2.4486	-3.2238	9.8483	10.0347	-3.1396	-2.9333	2.3362	-3.1743	-3.2361	-3.1767	-2.2868	-2.7853	-2.3425	-2.7980	10.2189	-2.8895	-2.7886	1.6059	9.7403	-2.2604	-2.3751	1.7968	-2.5333	-0.3679	-2.7144	6.4212	-2.4361	-2.5964	-2.6689	-2.3006	-2.7069	-2.5865	-2.3142	9.2920	-2.3251	9.3162	9.3622	-2.5465	-2.2185	-2.1042	-2.6485	-2.7342	-2.6529	-2.6179	-1.9285	-2.5533	-1.9900	2.0708	-2.1955	-2.2923	-2.2130	-2.4914	-1.3749	1.8820	-2.1018	-2.0190	-2.2620	1.5320	-2.5039	-2.0401	-2.1703	-2.4665	-2.4064	-2.2203	-2.0207	-1.9475	-2.0093	-2.1653	-1.9458	-1.9424
Otu00057	1.1378	16.0377	11.9504	-0.2677	1.3145	1.2117	13.2991	13.0900	13.2260	1.1506	4.1955	0.6247	1.0718	-2.3394	1.4911	11.8339	-2.6779	10.8469	-3.0458	11.5837	-3.5391	1.2918	-2.8388	0.2833	-3.5262	-0.2503	-2.6625	-2.8325	-3.8884	-3.7389	2.3201	2.4335	-3.5772	-3.4843	-3.6271	1.1552	1.1574	-3.0928	-2.6421	-3.0203	1.4479	-2.3563	-3.3712	-3.3885	-2.9815	-3.1582	-3.1028	-2.7561	-3.1199	-2.8082	-3.3443	10.3004	11.2829	-2.8565	2.5633	-3.1132	10.1020	10.0053	-2.7160	-3.0302	2.4536	-3.1096	-3.0293	-3.0107	-2.1043	-2.7072	-2.3529	-2.8079	10.1274	-2.9724	-2.6723	1.8645	9.6702	-2.3430	-2.3163	1.9508	-2.3646	-0.3041	-2.5208	6.3977	-2.2856	-2.6281	-2.5826	-2.3959	-2.7855	-2.6427	-2.2226	9.3284	-2.4038	9.3482	9.2734	-2.2449	-2.3369	-2.0955	-2.4542	-2.6573	-2.6301	-2.2721	-2.0487	-2.6843	-2.0413	1.9720	-2.0536	-2.2573	-2.2255	-2.4411	-1.7432	1.4848	-2.1878	-1.9502	-2.2246	2.0363	-2.4389	-1.8383	-2.0859	-2.2436	-2.3426	-2.1168	-2.0253	-1.7745	-1.9442	-2.0444	-1.8433	-2.1371
